frame.time_epoch,ip.src,ip.dst,frame.len,tcp.port,udp.port,ip.proto,frame.time_delta,tcp.flags,ip.len,icmp.type,tcp.stream,tcp.seq,tcp.ack,ip.flags.df,tcp.window_size,ip.ttl,tcp.analysis.flags,http.request.uri,http.response.code
"1762682119.117689000","192.34.20.166","172.17.19.207","1230","443,59081",,"6","0.000000000","0x0018","1216",,"23","2921","1484","True","65536","53",,,
"1762682119.117689000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682119.117778000","172.17.19.207","192.34.20.166","54","59081,443",,"6","0.000089000","0x0010","40",,"23","1484","4097","True","65280","128",,,
"1762682119.122378000",,,"56",,,,"0.004600000",,,,,,,,,,,,
"1762682119.122378000",,,"95",,"54842,5355",,"0.000000000",,,,,,,,,,,,
"1762682119.122378000","172.17.16.206","224.0.0.252","75",,"54842,5355","17","0.000000000",,"61",,,,,"False",,"1",,,
"1762682119.122378000",,,"56",,,,"0.000000000",,,,,,,,,,,,
"1762682119.122378000",,,"86",,,,"0.000000000",,,,,,,,,,,,
"1762682119.122378000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682119.122378000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682119.122378000","172.17.23.148","255.255.255.255","82",,"57597,1947","17","0.000000000",,"68",,,,,"False",,"128",,,
"1762682119.122378000","172.17.23.148","172.17.23.255","82",,"57596,1947","17","0.000000000",,"68",,,,,"False",,"128",,,
"1762682119.122378000","172.17.16.249","172.17.23.255","216",,"27036,27036","17","0.000000000",,"202",,,,,"False",,"128",,,
"1762682119.122378000","172.17.16.249","172.17.23.255","84",,"27036,27036","17","0.000000000",,"70",,,,,"False",,"128",,,
"1762682119.122378000",,,"56",,,,"0.000000000",,,,,,,,,,,,
"1762682119.122378000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682119.122378000",,,"56",,,,"0.000000000",,,,,,,,,,,,
"1762682119.122378000",,,"686",,"53033,3702",,"0.000000000",,,,,,,,,,,,
"1762682119.122378000",,,"56",,,,"0.000000000",,,,,,,,,,,,
"1762682119.122378000",,,"56",,,,"0.000000000",,,,,,,,,,,,
"1762682119.122378000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682119.122378000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682119.122378000","192.34.20.166","172.17.19.207","2974","443,59083",,"6","0.000000000","0x0018","2960",,"24","1","1484","True","67200","53",,,
"1762682119.122378000","192.34.20.166","172.17.19.207","1230","443,59083",,"6","0.000000000","0x0018","1216",,"24","2921","1484","True","67200","53",,,
"1762682119.122378000","192.34.20.166","172.17.19.207","2974","443,59073",,"6","0.000000000","0x0018","2960",,"21","4393","2194","True","73088","53",,,
"1762682119.122378000","192.34.20.166","172.17.19.207","192","443,59081",,"6","0.000000000","0x0018","178",,"23","4097","1484","True","65536","53",,,
"1762682119.122378000","192.34.20.166","172.17.19.207","192","443,59083",,"6","0.000000000","0x0018","178",,"24","4097","1484","True","67200","53",,,
"1762682119.122378000","192.34.20.166","172.17.19.207","162","443,59073",,"6","0.000000000","0x0018","148",,"21","7313","2194","True","73088","53",,,
"1762682119.122727000","172.17.19.207","192.34.20.166","54","59083,443",,"6","0.000349000","0x0010","40",,"24","1484","4235","True","65280","128",,,
"1762682119.122753000","172.17.19.207","192.34.20.166","54","59073,443",,"6","0.000026000","0x0010","40",,"21","2194","7421","True","65280","128",,,
"1762682119.122763000","172.17.19.207","192.34.20.166","54","59081,443",,"6","0.000010000","0x0010","40",,"23","1484","4235","True","65280","128",,,
"1762682119.125620000","172.17.19.207","192.34.20.166","134","59083,443",,"6","0.002857000","0x0018","120",,"24","1484","4235","True","65280","128",,,
"1762682119.125773000","172.17.19.207","192.34.20.166","400","59083,443",,"6","0.000153000","0x0018","386",,"24","1564","4235","True","65280","128",,,
"1762682119.125821000","172.17.19.207","192.34.20.166","290","59083,443",,"6","0.000048000","0x0018","276",,"24","1910","4235","True","65280","128",,,
"1762682119.125873000","172.17.19.207","192.34.20.166","134","59081,443",,"6","0.000052000","0x0018","120",,"23","1484","4235","True","65280","128",,,
"1762682119.126435000","172.17.19.207","192.34.20.166","376","59081,443",,"6","0.000562000","0x0018","362",,"23","1564","4235","True","65280","128",,,
"1762682119.126482000","172.17.19.207","192.34.20.166","202","59081,443",,"6","0.000047000","0x0018","188",,"23","1886","4235","True","65280","128",,,
"1762682119.135103000","192.34.20.166","172.17.19.207","336","443,59074",,"6","0.008621000","0x0018","322",,"20","4393","2034","True","66432","53",,,
"1762682119.139289000","192.34.20.166","172.17.19.207","1514","443,59074",,"6","0.004186000","0x0010","1500",,"20","4675","2034","True","66432","53",,,
"1762682119.139289000","192.34.20.166","172.17.19.207","1341","443,59074",,"6","0.000000000","0x0018","1327",,"20","6135","2034","True","66432","53",,,
"1762682119.139343000","172.17.19.207","192.34.20.166","54","59074,443",,"6","0.000054000","0x0010","40",,"20","2034","7422","True","65280","128",,,
"1762682119.140104000","172.17.19.207","192.34.20.166","400","59074,443",,"6","0.000761000","0x0018","386",,"20","2034","7422","True","65280","128",,,
"1762682119.140139000","172.17.19.207","192.34.20.166","420","59074,443",,"6","0.000035000","0x0018","406",,"20","2380","7422","True","65280","128",,,
"1762682119.154303000","192.34.20.166","172.17.19.207","66","443,59084",,"6","0.014164000","0x0010","52",,"25","1","1","True","64256","53","1",,
"1762682119.154303000","192.34.20.166","172.17.19.207","54","443,59084",,"6","0.000000000","0x0010","40",,"25","1","1484","True","67200","53",,,
"1762682119.157754000","192.34.20.166","172.17.19.207","2974","443,59084",,"6","0.003451000","0x0018","2960",,"25","1","1484","True","67200","53",,,
"1762682119.157754000","192.34.20.166","172.17.19.207","1230","443,59084",,"6","0.000000000","0x0018","1216",,"25","2921","1484","True","67200","53",,,
"1762682119.157754000","192.34.20.166","172.17.19.207","192","443,59084",,"6","0.000000000","0x0018","178",,"25","4097","1484","True","67200","53",,,
"1762682119.157846000","172.17.19.207","192.34.20.166","54","59084,443",,"6","0.000092000","0x0010","40",,"25","1484","4235","True","65280","128",,,
"1762682119.159822000","172.17.19.207","192.34.20.166","134","59084,443",,"6","0.001976000","0x0018","120",,"25","1484","4235","True","65280","128",,,
"1762682119.219941000","35.223.238.178","172.17.19.207","54","443,59063",,"6","0.060119000","0x0011","40",,"17","4688","26027","True","37248","54",,,
"1762682119.220003000","172.17.19.207","35.223.238.178","54","59063,443",,"6","0.000062000","0x0010","40",,"17","26027","4689","True","65024","128",,,
"1762682119.235688000","40.79.173.41","172.17.19.207","54","443,62721",,"6","0.015685000","0x0010","40",,"1","100","6142","True","16385","110",,,
"1762682119.235719000","172.17.19.207","40.79.173.41","2934","62721,443",,"6","0.000031000","0x0010","2920",,"1","10462","100","True","253","128",,,
"1762682119.236917000","40.79.173.41","172.17.19.207","54","443,62721",,"6","0.001198000","0x0010","40",,"1","100","9022","True","16385","110",,,
"1762682119.236941000","172.17.19.207","40.79.173.41","2934","62721,443",,"6","0.000024000","0x0010","2920",,"1","13342","100","True","253","128",,,
"1762682119.282625000","40.79.173.41","172.17.19.207","54","443,62721",,"6","0.045684000","0x0010","40",,"1","100","10462","True","16379","110",,,
"1762682119.282658000","172.17.19.207","40.79.173.41","2934","62721,443",,"6","0.000033000","0x0010","2920",,"1","16222","100","True","253","128",,,
"1762682119.320607000",,,"60",,,,"0.037949000",,,,,,,,,,,,
"1762682119.320607000",,,"42",,,,"0.000000000",,,,,,,,,,,,
"1762682119.320607000","172.17.17.101","224.0.0.251","160",,"5353,5353","17","0.000000000",,"146",,,,,"True",,"255",,,
"1762682119.320607000",,,"180",,"5353,5353",,"0.000000000",,,,,,,,,,,,
"1762682119.320607000","172.17.23.148","255.255.255.255","82",,"57597,1947","17","0.000000000",,"68",,,,,"False",,"128",,,
"1762682119.320607000","172.17.23.148","172.17.23.255","82",,"57596,1947","17","0.000000000",,"68",,,,,"False",,"128",,,
"1762682119.320607000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682119.320607000",,,"56",,,,"0.000000000",,,,,,,,,,,,
"1762682119.333392000","192.34.20.166","172.17.19.207","66","443,59075",,"6","0.012785000","0x0010","52",,"22","7404","2148","True","66688","53","1",,
"1762682119.333776000","192.34.20.166","172.17.19.207","54","443,59075",,"6","0.000384000","0x0010","40",,"22","7404","2826","True","66048","53",,,
"1762682119.333997000","192.34.20.166","172.17.19.207","66","443,59090",,"6","0.000221000","0x0012","52",,"27","0","1","True","64240","53",,,
"1762682119.334067000","172.17.19.207","192.34.20.166","54","59090,443",,"6","0.000070000","0x0010","40",,"27","1","1","True","65280","128",,,
"1762682119.334548000","172.17.19.207","192.34.20.166","1537","59090,443",,"6","0.000481000","0x0018","1523",,"27","1","1","True","65280","128",,,
"1762682119.344948000","192.34.20.166","172.17.19.207","2974","443,59075",,"6","0.010400000","0x0018","2960",,"22","7404","2826","True","67584","53",,,
"1762682119.344948000","192.34.20.166","172.17.19.207","165","443,59075",,"6","0.000000000","0x0018","151",,"22","10324","2826","True","67584","53",,,
"1762682119.345003000","172.17.19.207","192.34.20.166","54","59075,443",,"6","0.000055000","0x0010","40",,"22","2826","10435","True","65280","128",,,
"1762682119.345349000","172.17.19.207","192.34.20.166","78","59075,443",,"6","0.000346000","0x0018","64",,"22","2826","10435","True","65280","128",,,
"1762682119.345399000","172.17.19.207","192.34.20.166","54","59075,443",,"6","0.000050000","0x0011","40",,"22","2850","10435","True","65280","128",,,
"1762682119.346090000","172.17.19.207","192.34.20.166","400","59084,443",,"6","0.000691000","0x0018","386",,"25","1564","4235","True","65280","128",,,
"1762682119.346154000","172.17.19.207","192.34.20.166","290","59084,443",,"6","0.000064000","0x0018","276",,"25","1910","4235","True","65280","128",,,
"1762682119.362182000","40.79.173.41","172.17.19.207","54","443,62721",,"6","0.016028000","0x0010","40",,"1","100","13342","True","16385","110",,,
"1762682119.362218000","172.17.19.207","40.79.173.41","3329","62721,443",,"6","0.000036000","0x0018","3315",,"1","19102","100","True","253","128",,,
"1762682119.362811000","192.34.20.166","172.17.19.207","66","443,59083",,"6","0.000593000","0x0010","52",,"24","4235","1484","True","70144","53","1",,
"1762682119.363425000","192.34.20.166","172.17.19.207","54","443,59083",,"6","0.000614000","0x0010","40",,"24","4235","1910","True","70144","53",,,
"1762682119.363425000","192.34.20.166","172.17.19.207","212","443,59083",,"6","0.000000000","0x0018","198",,"24","4235","2146","True","73088","53",,,
"1762682119.363462000","172.17.19.207","192.34.20.166","54","59083,443",,"6","0.000037000","0x0010","40",,"24","2146","4393","True","65280","128",,,
"1762682119.364887000","40.79.173.41","172.17.19.207","54","443,62721",,"6","0.001425000","0x0010","40",,"1","100","16222","True","16385","110",,,
"1762682119.370616000","192.34.20.166","172.17.19.207","212","443,59081",,"6","0.005729000","0x0018","198",,"23","4235","1564","True","65536","53",,,
"1762682119.370616000","192.34.20.166","172.17.19.207","54","443,59081",,"6","0.000000000","0x0010","40",,"23","4393","2034","True","66688","53",,,
"1762682119.370648000","172.17.19.207","192.34.20.166","54","59081,443",,"6","0.000032000","0x0010","40",,"23","2034","4393","True","65024","128",,,
"1762682119.370987000","192.34.20.166","172.17.19.207","336","443,59083",,"6","0.000339000","0x0018","322",,"24","4393","2146","True","73088","53",,,
"1762682119.370987000","192.34.20.166","172.17.19.207","1514","443,59083",,"6","0.000000000","0x0010","1500",,"24","4675","2146","True","73088","53",,,
"1762682119.370987000","192.34.20.166","172.17.19.207","1375","443,59083",,"6","0.000000000","0x0018","1361",,"24","6135","2146","True","73088","53",,,
"1762682119.371040000","172.17.19.207","192.34.20.166","54","59083,443",,"6","0.000053000","0x0010","40",,"24","2146","7456","True","65280","128",,,
"1762682119.372167000","172.17.19.207","192.34.20.166","400","59083,443",,"6","0.001127000","0x0018","386",,"24","2146","7456","True","65280","128",,,
"1762682119.372205000","172.17.19.207","192.34.20.166","420","59083,443",,"6","0.000038000","0x0018","406",,"24","2492","7456","True","65280","128",,,
"1762682119.390688000","192.34.20.166","172.17.19.207","336","443,59081",,"6","0.018483000","0x0018","322",,"23","4393","2034","True","66688","53",,,
"1762682119.390688000","192.34.20.166","172.17.19.207","1514","443,59081",,"6","0.000000000","0x0010","1500",,"23","4675","2034","True","66688","53",,,
"1762682119.390688000","192.34.20.166","172.17.19.207","1343","443,59081",,"6","0.000000000","0x0018","1329",,"23","6135","2034","True","66688","53",,,
"1762682119.390688000","192.34.20.166","172.17.19.207","54","443,59074",,"6","0.000000000","0x0010","40",,"20","7422","2746","True","66688","53",,,
"1762682119.390770000","172.17.19.207","192.34.20.166","54","59081,443",,"6","0.000082000","0x0010","40",,"23","2034","7424","True","65280","128",,,
"1762682119.395308000","192.34.20.166","172.17.19.207","2974","443,59074",,"6","0.004538000","0x0018","2960",,"20","7422","2746","True","66688","53",,,
"1762682119.395308000","192.34.20.166","172.17.19.207","159","443,59074",,"6","0.000000000","0x0018","145",,"20","10342","2746","True","66688","53",,,
"1762682119.395355000","172.17.19.207","192.34.20.166","54","59074,443",,"6","0.000047000","0x0010","40",,"20","2746","10447","True","65280","128",,,
"1762682119.395440000","172.17.19.207","192.34.20.166","78","59074,443",,"6","0.000085000","0x0018","64",,"20","2746","10447","True","65280","128",,,
"1762682119.395498000","172.17.19.207","192.34.20.166","54","59074,443",,"6","0.000058000","0x0011","40",,"20","2770","10447","True","65280","128",,,
"1762682119.396063000","172.17.19.207","192.34.20.166","376","59081,443",,"6","0.000565000","0x0018","362",,"23","2034","7424","True","65280","128",,,
"1762682119.396100000","172.17.19.207","192.34.20.166","400","59073,443",,"6","0.000037000","0x0018","386",,"21","2194","7421","True","65280","128",,,
"1762682119.396106000","172.17.19.207","192.34.20.166","202","59081,443",,"6","0.000006000","0x0018","188",,"23","2356","7424","True","65280","128",,,
"1762682119.396141000","172.17.19.207","192.34.20.166","290","59073,443",,"6","0.000035000","0x0018","276",,"21","2540","7421","True","65280","128",,,
"1762682119.409111000","40.79.173.41","172.17.19.207","54","443,62721",,"6","0.012970000","0x0010","40",,"1","100","19102","True","16385","110",,,
"1762682119.420135000","192.34.20.166","172.17.19.207","212","443,59084",,"6","0.011024000","0x0018","198",,"25","4235","1564","True","67200","53",,,
"1762682119.420191000","172.17.19.207","192.34.20.166","54","59084,443",,"6","0.000056000","0x0010","40",,"25","2146","4393","True","65280","128",,,
"1762682119.488729000","40.79.173.41","172.17.19.207","66","443,62721",,"6","0.068538000","0x0010","52",,"1","100","20542","True","16379","110",,,
"1762682119.489004000","40.79.173.41","172.17.19.207","54","443,62721",,"6","0.000275000","0x0010","40",,"1","100","22377","True","16385","110",,,
"1762682119.489004000","40.79.173.41","172.17.19.207","89","443,62721",,"6","0.000000000","0x0018","75",,"1","100","22377","True","16385","110",,,
"1762682119.532730000",,,"60",,,,"0.043726000",,,,,,,,,,,,
"1762682119.532730000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682119.532730000","172.17.17.101","224.0.0.251","160",,"5353,5353","17","0.000000000",,"146",,,,,"True",,"255",,,
"1762682119.532730000",,,"180",,"5353,5353",,"0.000000000",,,,,,,,,,,,
"1762682119.532730000","172.17.17.249","172.17.23.255","92",,"137,137","17","0.000000000",,"78",,,,,"False",,"128",,,
"1762682119.532730000",,,"157",,"52728,1900",,"0.000000000",,,,,,,,,,,"*",
"1762682119.532730000",,,"56",,,,"0.000000000",,,,,,,,,,,,
"1762682119.532730000",,,"56",,,,"0.000000000",,,,,,,,,,,,
"1762682119.542159000","172.17.19.207","40.79.173.41","54","62721,443",,"6","0.009429000","0x0010","40",,"1","22377","135","True","252","128",,,
"1762682119.569350000","192.34.20.166","172.17.19.207","66","443,59090",,"6","0.027191000","0x0010","52",,"27","1","1","True","64256","53","1",,
"1762682119.569530000","192.34.20.166","172.17.19.207","54","443,59090",,"6","0.000180000","0x0010","40",,"27","1","1484","True","67200","53",,,
"1762682119.574972000","192.34.20.166","172.17.19.207","2974","443,59090",,"6","0.005442000","0x0018","2960",,"27","1","1484","True","67200","53",,,
"1762682119.575121000","172.17.19.207","192.34.20.166","54","59090,443",,"6","0.000149000","0x0010","40",,"27","1484","2921","True","65280","128",,,
